id,segment,current brand,brand,brand,brand,brand,brand,brand,brand,brand,monthly_cost,monthly_cost,monthly_cost,monthly_cost,monthly_cost,monthly_cost,monthly_cost,monthly_cost,upfront_cost,upfront_cost,upfront_cost,upfront_cost,upfront_cost,term,term,term,vehicle_worth,vehicle_worth,vehicle_worth,vehicle_worth,vehicle_worth,range,range,range,range,range,charge,charge,charge,charge,charge,energy,energy,vehicle_type,vehicle_type
id,segment,current brand,Audi,Chevrolet,Jaguar,Kia,Nissan,Tesla,Toyota,VW,120,200,250,400,500,750,1000,1250,2000,4000,6000,8000,10000,24,36,48,20000,30000,40000,80000,100000,20,40,80,180,300,3,10,50,100,160,Electric Vehicle,Plug-in Hybrid,Sedan,SUV
273,Gen X,Tesla,-0.6568716114585909,0.07403340140050574,-0.18674617870252885,-1.0146836531669565,-0.4441905324389518,3.4928953722670992,-0.7049172064854925,-0.5595195914150835,2.4145231146248833,2.286351003954419,1.7076566966319007,0.9927834160123736,0.050786966129195754,-1.9024318979310846,-1.7823904752876305,-3.7672788241340567,0.19373607330811798,0.0787926775834431,0.003053141837178641,-0.07758924947464596,-0.19799264325409394,0.8518837191946322,0.3472886720148638,-1.1991723912094967,-0.9370422352362583,-0.6805130804273467,-0.35852832907306587,0.6897835129548486,1.2863001317818217,-0.3305260628114701,-0.25829407252450054,-0.13683373813660238,0.17681898811893726,0.5488348853536357,-0.5787003502583632,-0.5056815486698218,-0.12185617899059636,0.30595838038159484,0.9002796975371865,-1.271204341212552,1.271204341212552,1.266513031825229,-1.266513031825229
274,Gen X,Tesla,-0.8635454109173661,-0.5034572754613147,-0.7504666573377894,-0.947996469401118,-0.5390628532651183,3.0235659844420715,1.0483843079859756,-0.4674216260453411,3.120957998688687,2.9706584994126985,1.7787258919053004,1.9996433995182312,0.6302705555252386,-1.360923114536324,-2.517401298806381,-6.621931931707452,0.28262381168760653,0.05800323444631045,0.039562719560958526,-0.09861887897127541,-0.28157088672360026,0.8290047793949347,-0.26084327021910214,-0.5681615091758321,-3.347860439948836,-2.4393409825442465,-1.4599166611262495,2.9237531945133437,4.323364889105989,-1.1002289014723146,-0.8656459597685922,-0.42751950005995565,0.5328537863481806,1.8605405749526815,-0.7683378932949404,-0.6761141847963291,-0.1595556982231615,0.40417464838541306,1.199833127929018,-0.9222793245491117,0.9222793245491117,-0.31931243826151506,0.31931243826151506
275,Gen X,Tesla,-1.0708076815867416,-1.0441099962706353,-1.0091069681242755,-1.1409408755773185,0.2814127847661214,1.690721949065177,2.1557023963559083,0.13712839137176358,2.3328961080298765,1.9224080787165112,1.7318651545524582,0.5232630656073018,0.36900056968816797,-0.8774534643078193,-2.5781798084573735,-3.42379970382912,0.13001987051836222,0.0551648765510358,-0.015564699904447588,-0.061753899224954334,-0.1078661479399961,1.109706885717181,-0.05819550855642497,-1.0515113771607565,-3.8174536587450327,-2.6967721540372027,-1.537911756713056,2.981638293964461,5.070499275530829,-1.023749375118732,-0.8091703359498426,-0.4001697010959564,0.5462059369881993,1.6868834751763315,-0.47961482129688804,-0.4181387096452319,-0.10528689766722166,0.2553478383353781,0.7476925902739631,-0.7394436293591058,0.7394436293591058,-1.2386975024785432,1.2386975024785432
276,Gen X,Tesla,-0.4344248631242146,0.033346622286709815,-0.8893310302856553,-0.869522271697339,-0.20277858831814044,3.6680740618011995,-0.5620026949623961,-0.7433612357001634,4.198765054271732,3.513460258561243,2.7971475243616895,2.419642419419481,0.8094644820338806,-2.066348139026138,-3.823976616210503,-7.848154983411385,0.25023087553766776,0.11076303127056308,-0.03996568550868318,-0.10896521836812834,-0.21206300293141922,0.8326343452445983,0.21970226378135815,-1.0523366090259563,-2.1392053499430643,-1.59458304370456,-0.8254243777094215,1.4483666812620326,3.110846090095012,-0.6133253154486213,-0.4816098397959862,-0.24075274767974775,0.3125242518920367,1.023163651032319,-0.4089385869625677,-0.3621573611126213,-0.11110048729774746,0.24620161811513486,0.6359948172578017,-0.47181449669864656,0.47181449669864656,1.7675685815547384,-1.7675685815547384
277,Gen X,Tesla,0.07206863421014731,-0.7520828152886434,1.036577091452255,-0.8657878121124609,-0.39771077731463855,2.277550884811098,-0.6164905216091886,-0.754124684148568,6.056778400227335,5.076545588210377,4.209050001686871,1.324741276033052,1.1455354059516054,-4.845992771794583,-4.09415449344578,-8.872503406868882,0.142097205150464,0.13393842848590296,0.006614487660742241,-0.11819382819357391,-0.16445629310353535,0.4499762873533282,-0.06893061365987085,-0.3810456736934573,-2.515062094227888,-1.936278780047144,-1.0962850529850963,1.9951838556862382,3.552442071573892,-0.7179138761802413,-0.5789948596817048,-0.30869965593581183,0.3890717819740209,1.2165366098237373,-0.7513719807871582,-0.6623183893781076,-0.1818047961879291,0.41925677222738045,1.1762383941258143,-0.6883125661750208,0.6883125661750208,-0.8403592096327931,0.8403592096327931
278,Gen X,Tesla,-1.2325370696108329,-1.158584125208379,-1.2232858919329472,-1.2311895520748823,-0.7495667089815246,7.160737384753773,-0.412712683441102,-1.1528613535041057,4.548837159987732,3.525222311999616,2.864281613829785,1.9844104383351486,0.4062249745778157,-1.0998622076148132,-5.79488452580833,-6.434229765306954,0.1818548373231002,0.1192703374239591,-0.00446290071647959,-0.05086143861088083,-0.24580083541969888,0.9644372061492454,-0.0013820686367824742,-0.963055137512463,-2.7885531195699422,-1.9163472823039434,-1.1344958067840003,2.2195333449678234,3.619862863690064,-0.8807884913315959,-0.7103008158863965,-0.3580690053738621,0.4800848417363224,1.4690734708555324,-0.5442447549701516,-0.4899954111427912,-0.13981026893248083,0.33873412058703734,0.8353163144583862,-1.25475986000103,1.25475986000103,-1.3729099181290005,1.3729099181290005
279,Gen X,Toyota,-1.0641778724613247,-0.6908941302715454,-0.41256558201707105,-1.0569578720520854,-0.9304336052224973,5.925576914458274,-0.7462433308849419,-1.0243045215488078,4.05245183814282,3.366942563170494,2.668391765618385,2.0665188241691976,0.7499545939663905,-2.051093505912551,-3.7671169524465533,-7.086049126708181,0.22775731409900574,0.08995227637227018,-0.027095001230689197,-0.10205497487862591,-0.18855961436196073,1.0630108862994678,-0.5778984268284768,-0.485112459470991,-2.16148381766608,-1.4936145092485957,-0.8980312478039965,1.5754162228896185,2.9777133518290544,-0.6441079900997215,-0.5171552605833389,-0.2840015639685098,0.4259742287522976,1.019290585899272,-0.7457924968458207,-0.6551979763273509,-0.17983274167755947,0.40772179230915073,1.1731014225415803,-0.9913177696866515,0.9913177696866515,-0.0028072253722497553,0.0028072253722497553
280,Gen X,Audi,-0.8382545143417652,-0.33810519149627427,0.8825475233292275,-0.8788254414826951,-0.2599648701611864,2.1082137280634043,0.17483724792482813,-0.8504484818355381,2.514931123424887,1.9452476921576702,1.8709514667064344,0.6915114198270196,0.3897865034275716,-1.1239601861514754,-4.002346519708912,-2.286121499683199,0.10863327232996386,0.05054963936609681,0.03857176906964613,-0.012501246619332912,-0.1852534341463739,0.3378628392749897,-0.008153942846658602,-0.3297088964283309,-0.37360242470386806,-0.2563115927249688,-0.15565800340313596,0.20021783950232785,0.5853541813296449,-0.6905735159017665,-0.5422212772453108,-0.29721808486064183,0.34668205367058613,1.183330824337133,-0.34676018456175267,-0.30814710852648763,-0.08566754593324094,0.2340363319565647,0.5065385070649164,-1.0734034673440394,1.0734034673440394,-0.24580988519266722,0.24580988519266722
281,Gen X,Tesla,-0.9925519103694803,-1.015136015117811,-0.8062173257221221,-0.3790111683185491,-1.024609479872762,4.143912385118383,-0.6031772031362591,0.6767907174186016,3.4837948859388597,2.8592218855173295,2.6220022884164096,1.8249330476920882,0.19394147165210818,-0.8318290388062453,-3.014049163737562,-7.138015376672985,0.14445213434275114,0.0821693240536781,-0.03143304880112682,-0.06609299269372018,-0.12909541690158235,0.691960817793873,0.016234276758895216,-0.7081950945527686,-2.968543303155413,-2.332605496441536,-1.1317611478281915,2.1991329250034575,4.233777022421684,-0.5592981360657061,-0.4523121026804684,-0.23649787712157744,0.35050053698575934,0.8976075788819927,-0.688886842191019,-0.613075734697906,-0.13170041192370707,0.4249727053585922,1.0086902834540394,-0.8438319690576956,0.8438319690576956,-0.7583799730194396,0.7583799730194396
282,Gen X,Tesla,0.5002465363300079,0.9864415818761005,-0.9650994943199505,-0.7097378336047881,-0.73131103270089,1.4835785476382675,-0.08862665074179688,-0.47549165447695085,3.926818186293906,3.440696600567048,2.712179350145862,1.068984997065928,0.7411572861301678,-1.7815911781276883,-5.324935826862351,-4.783309415212871,0.13416754255470453,0.05367551914567989,-0.0064042807012126,0.00598402539224116,-0.18742280639141298,0.4577246315490313,0.19407745574001067,-0.651802087289042,-2.0042542235427354,-1.3769101876329373,-0.7552246282369799,1.578688657593145,2.557700381819507,-1.2048209445505815,-0.9874264878831159,-0.49227633505024937,0.6295195056237084,2.0550042618602387,-0.5067395253653728,-0.4514184826520702,-0.12533405435699824,0.3145962171775417,0.7688958451968999,-0.9188008084585967,0.9188008084585967,-1.0274301262913628,1.0274301262913628
283,Gen X,Chevrolet,0.3619140789593118,-0.7551055356370222,-1.091714587465798,-1.033647760368266,-0.27487879100745294,2.510095757855148,0.05857632467556084,0.2247605129885184,2.767277226514388,2.0542496194279893,2.0267949751324172,0.6141970048333771,0.10796288183788016,-1.529353175885403,-2.451388304844349,-3.5897402270163012,0.29347299729567383,0.12946872195007514,-0.028669612026231306,-0.11776850883240425,-0.2765035983871132,0.5973659826450368,-0.2102365459435689,-0.38712943670146793,-1.7068059469187224,-1.337264646327984,-0.6889577022249447,1.5412588515174113,2.1917694439542412,-0.6330533892667578,-0.5095191468387934,-0.24468311875728455,0.3244058732916204,1.062849781571215,-0.6213375189273812,-0.5565689638106125,-0.1350735948434505,0.3769339774195505,0.9360461001618935,-0.6471105538896487,0.6471105538896487,-2.04689452096824,2.04689452096824
284,Gen X,Tesla,-0.55073498794127,0.26495667329486217,-0.7707615711419872,-0.9106427293654124,-0.5620341059031799,2.0705890236857485,1.2867939935851593,-0.8281662962139197,2.6234521832995217,1.9356771860941961,1.4903940077541047,0.694973789203249,0.32871764451830243,-1.4067240803195458,-2.4765629165881493,-3.1899278139616762,0.33101153098525216,0.14227766167871891,0.01063116645511164,-0.05636370319875317,-0.4275566559203299,0.25167223270070305,0.013896621653622043,-0.2655688543543251,-1.7469448417664828,-1.3668970580978146,-0.7909345590416266,1.4878543317894581,2.416922127116466,-0.8581715834314845,-0.6931389490087924,-0.3525948868508094,0.4237152688542065,1.48019015043688,-0.49278025319663765,-0.4405829224895137,-0.11794743580794281,0.30477258066592205,0.7465380308281723,-0.7814721951683429,0.7814721951683429,-0.6630936071736209,0.6630936071736209
285,Gen X,Tesla,-0.8920490333384603,0.99299674571412,-0.727972463885413,-0.9846130843462613,-0.9418508861000751,3.3487325607745486,-0.0780712600261817,-0.7171725787922776,2.5794934539335714,2.0331528507740355,1.8897364962644363,0.8636837966239383,-0.060990160868102716,-1.618369995903418,-2.69935859669621,-2.9873478441282533,0.16808894865194263,0.07949992715199941,-0.01237005917851608,-0.06704865100365776,-0.16817016562176818,1.101430580747642,0.03032472850860035,-1.1317553092562416,-2.1173279200764483,-1.5197711901972255,-0.9569128449361859,1.7227852447206153,2.871226710489247,-0.8951158964518611,-0.6961228639224033,-0.391958930802222,0.3911236406603167,1.5920740505161697,-0.2338226158448744,-0.20418975532806455,-0.04177296979502865,0.11646356155402371,0.3633217794139438,-1.0435048998006708,1.0435048998006708,0.24128407472427638,-0.24128407472427638
286,Gen X,Tesla,-0.6207305932129981,-0.7157112608159579,-0.5556248372116334,-0.8457226164838333,-0.1890903036067424,3.0920946992830705,0.17556498265081244,-0.3407800706027174,3.340169579633244,2.813235024153471,2.418887631273469,1.4789447779495468,0.9360784355768397,-3.0777873478634215,-3.3027117580153647,-4.606816342707787,0.16164816643166757,0.0887739509866094,0.03901805537374614,-0.07949348049547628,-0.20994669229654694,0.22652290628546856,-0.05386333843886937,-0.17265956784659897,-2.5552111814858907,-1.6632530625620863,-1.0482004823860516,1.8714560160856601,3.395208710348368,-0.9277456899209853,-0.7648570222430455,-0.3882458777134409,0.6019490852581169,1.4788995046193545,-0.40131252923253313,-0.36192722494518864,-0.08332139242416892,0.23431678631234165,0.612244360289549,-0.5581979439925863,0.5581979439925863,-1.1604302593814664,1.1604302593814664
287,Gen X,Tesla,-0.6505041285859053,2.156820074584634,-0.676062330342986,-0.7632689406056943,-0.22819877500523533,0.15895949246136987,0.6429461746328184,-0.6406915671390012,3.3958176569012357,3.0612906385427907,2.6308385949852156,1.338821214861277,0.26367742923486936,-1.6164676835725764,-3.4345669048608016,-5.639410946092014,0.23130350343128112,0.08252549115059005,0.02856482974389496,-0.05203173238970915,-0.2903620919360571,0.45103881877617513,-0.3347954948346934,-0.11624332394148151,-2.0866946191904523,-1.4175652051850618,-0.8429379806160044,1.5973954013087228,2.7498024036827955,-1.0044387772734509,-0.7991332621989176,-0.44077032075922007,0.4683880060642902,1.7759543541672986,-0.29497047756236605,-0.2609119428789822,-0.06748543284785197,0.17725237846280711,0.446115474826393,-0.5782492970704377,0.5782492970704377,-1.401287488424254,1.401287488424254
288,Gen X,Tesla,-1.1144510767259628,-1.0040448010869418,0.9099499816338454,-1.0376457909669234,-0.4083663254337342,1.873959669063944,0.7879050142011905,-0.00730667068541746,4.3091537359665955,3.460078820259521,2.515513307032674,1.3809834729875892,1.0786546139452646,-3.2855546212543807,-3.7824546466275617,-5.676374682309703,0.05144905824211418,0.024872505239230257,0.0221396139865856,-0.03303295714669982,-0.06542822032123019,0.257542847741991,0.11918275002134804,-0.3767255977633388,-3.2564476449826225,-2.1592281746087805,-1.328056225112241,2.617569397686676,4.126162647016969,-0.6456864909709983,-0.5295791280461608,-0.2576789841647721,0.39889330545579815,1.0340512977261334,-0.3092065171607455,-0.2743384959679764,-0.08437909256619522,0.15515706995035367,0.5127670357445634,-0.7087809768910664,0.7087809768910664,-0.5684333957349412,0.5684333957349412
289,Gen X,Tesla,-0.988491452022889,0.4955831657975749,-0.05485135613998826,-1.000626791851977,-0.68560900803633,2.3209869658418767,0.9069294755694988,-0.9939209991577651,2.435485057243139,2.0579719258787046,1.8060445202677795,0.970402962425263,-0.37994288516423813,-1.4722687666963328,-3.1525025458634017,-2.2651902680909117,0.1979840440434124,0.08564168206055167,0.02688773724464849,-0.15454044482967622,-0.15597301851893652,0.49892933554612884,0.16591094959829533,-0.6648402851444237,-2.051867912762728,-1.4627736555493986,-0.8275383534248357,1.5171775233220184,2.825002398414943,-0.8509592053362485,-0.6667132777047492,-0.37351825644813075,0.49382402662044567,1.3973667128686822,-0.3762255541973437,-0.330861437580787,-0.09851921588804113,0.23116628685902374,0.5744399208071483,-1.348496334834307,1.348496334834307,-0.7094133854724289,0.7094133854724289
290,Gen X,Tesla,-0.7771061487913775,-0.6885859052992213,0.07754526604331147,-0.8253376742063921,-0.38972621748297714,2.7578875442566972,-0.2741125902099796,0.1194357256899391,0.9776800642849961,0.7127839817636389,0.7186874151272044,0.6145345949335476,0.25426878832754995,-0.919271138831598,-0.7198098592129423,-1.6388738463923973,0.1866931241367163,0.1344034313699061,-0.025659821340478506,-0.08843347423250858,-0.20700325993363544,0.4266263237576511,0.09251600059360632,-0.519142324351257,-2.085751788496622,-1.3834525645462812,-0.8689427385643871,1.7859251459430032,2.552221945664286,-0.49213790940040597,-0.4096648795503955,-0.2249617756060746,0.22578439949291929,0.9009801650639573,-0.5986055058944699,-0.5222970556210361,-0.14154559099103414,0.3230818136741228,0.9393663388324174,-1.2277898703139196,1.2277898703139196,-2.666374741937829,2.666374741937829
291,Gen X,Tesla,-0.9843110977926449,-0.7568243650923518,-0.926921666806195,-1.010920194844122,1.1240196650957415,3.14586387965453,-0.3110434388182358,-0.2798627813967237,2.8274748214032703,2.391503106995603,1.971552703038543,0.5994137767037522,0.8767969821688864,-1.3807734494435682,-2.405426930081501,-4.880541010784984,0.12256015081948589,0.06840900358901623,0.01080202342701675,-0.05176803752422038,-0.15000314031129836,0.7641615925536347,0.22108249803023128,-0.9852440905838664,-4.105041842668468,-2.641019308202574,-1.6475096724174598,2.882544136845067,5.511026686443432,-0.802543292120012,-0.6627923531000515,-0.3491964594342548,0.40284497539674924,1.4116871292575688,-0.23012964014117895,-0.20187393703392295,-0.04727060004391115,0.12940263544391822,0.3498715417750949,-1.253012665992115,1.253012665992115,0.21448210714609062,-0.21448210714609062
292,Gen X,Tesla,-0.777907588224515,-0.7593815349256334,-0.3238508135289785,-0.8794142647671711,-0.44587018684637475,3.4747798871486393,-0.15061627360985586,-0.1377392252461107,3.4657825622399985,3.144782516853065,2.6493950724615587,1.576134183713799,0.49383412483468625,-1.9280426087996663,-3.258253917956151,-6.143631933347294,0.21798094170861596,0.12345357186956751,-0.01777664261928341,-0.14097331240850786,-0.1826845585503924,0.3564412568750541,-0.23850612494566348,-0.11793513192939042,-2.0032442229950234,-1.3372124715212181,-0.8122369924233257,1.4153544358719663,2.7373392510676022,-0.9224658638587002,-0.7575702935875552,-0.46129424616853265,0.43365013811070185,1.707680265504086,-0.6806565942461883,-0.6098264955530524,-0.19703770929922015,0.43283838943856745,1.054682409659893,-0.030800702575832672,0.030800702575832672,-1.726855260037413,1.726855260037413
293,Gen X,Tesla,1.8490860010706172,-0.8380472750913786,0.4925995184363102,-0.909392141609532,-0.2850815715550553,1.228329606645835,-0.7275055695656362,-0.8099885683311602,4.656277614619693,3.787741809895926,3.066288681721573,1.6402931496491275,1.023722739406379,-2.669372875875654,-4.453765162085039,-7.051185957332008,0.27541582028675854,0.14710238410124518,-0.05465888138234243,-0.22021951310916843,-0.1476398098964926,0.7256595742212966,0.1849160630680058,-0.9105756372893028,-2.818926706832701,-2.08618027347325,-1.1192266110697258,2.294379617439728,3.7299539739359506,-0.7124742505250832,-0.5742551372123147,-0.30354089230150305,0.4611514872927349,1.129118792746166,-0.29890451911517363,-0.2673671742105832,-0.06562146999576693,0.15076913773459172,0.481124025586932,-0.8247727750113071,0.8247727750113071,-1.1406284543031326,1.1406284543031326
294,Gen X,Tesla,-1.0091250762566064,1.0841318431048212,0.1935756887906448,-1.1309868080386718,1.0882458695608515,0.59350649815251,-0.501421662979064,-0.3179263523344851,2.4303625978791423,1.7065413603537485,1.7456802500880866,1.3909658310579216,0.561837119085915,-0.30623027917879186,-2.8755320289515285,-4.653624850334493,0.25368493575671613,0.08420961690787132,-0.02948291205380099,-0.0827107462705724,-0.22570089434021412,1.163540405970463,-0.33882470075897997,-0.8247157052114833,-2.234588675994715,-1.5073138848665373,-0.9391407976299924,1.8285031605938595,2.852540197897385,-1.2632144495909041,-1.0062875126629598,-0.5778428108004532,0.7186749017005298,2.1286698713537873,-0.4131018129564668,-0.37159724018100354,-0.0815144838871047,0.24863638250254805,0.6175771545220268,-0.9911616732898763,0.9911616732898763,-0.28671467191367717,0.28671467191367717
295,Gen X,Tesla,-0.6719874635560987,-0.23747829947061416,-1.0537492230768521,-1.089121624782967,-0.7795828336818186,3.102790515877952,0.39373574376578424,0.3353931849246157,1.86386976360917,1.4629471894215116,1.4567699730446664,0.8329312520058367,0.7801146629747335,-0.6947749650133015,-1.726406682800056,-3.9754511932425616,0.25334276091929503,0.19072845075022923,-0.03195876651659052,-0.2244241429985508,-0.18768830215438287,0.6217442251055183,0.05669030293532673,-0.678434528040845,-2.8841789843114394,-2.1056587813786702,-1.1699097014430229,2.1527387255864223,4.007008741546711,-0.3826015806307582,-0.3169473435995252,-0.165131424640458,0.21212520485753222,0.6525551440132091,-0.5860623825902117,-0.5185357884345368,-0.12522234189479725,0.32303918816271704,0.9067813247568285,-0.8521427907730902,0.8521427907730902,1.150180395141423,-1.150180395141423
296,Gen X,Tesla,-0.45974583581757655,-0.4407897050709173,-0.24659597976850622,-0.6908064940586685,0.15872912286270313,1.1774262766043027,0.9344809060310126,-0.43269829078234934,0.7496063211425593,0.5938134646933253,0.5842232855617187,0.2703831246525905,0.47564090698987427,-0.9833025213920199,-0.8443458293818042,-0.8460187522662443,0.12076803092514331,0.0758569911892172,-0.0022688935387311926,-0.05052448703320242,-0.14383164154242692,0.9027136961694604,0.24765991455762792,-1.150373610727088,-1.493310502261839,-1.0620059430086601,-0.6747480655813298,0.9320760672484067,2.2979884436034226,-1.0682424310600624,-0.8793903923766662,-0.4048087441402968,0.6514606507972314,1.7009809167797934,-0.23335957758445325,-0.2052729782393889,-0.042968624643015346,0.14944028199293904,0.3321608984739185,-0.4475485985019737,0.4475485985019737,-1.1395625992295806,1.1395625992295806
297,Gen X,Tesla,-0.24804137518765668,-0.6611423948037526,-0.7988667716081586,-0.807124675649518,-0.09297187287619613,2.7032478025182587,0.6470078763633201,-0.7421085887562973,2.318495998208684,2.0397917681782767,1.5119687856924946,1.2920824231241026,0.2066806567522299,-1.3462886808580166,-2.731091669645764,-3.2916392814520075,0.15459468287002362,0.10313159422638131,0.015509528264392086,-0.060846699628236245,-0.21238910573256092,0.6642735492962801,-0.15422154674017552,-0.5100520025561046,-3.138870148477551,-2.3844891693596955,-1.3320053298386085,2.7423422957582986,4.113022351917555,-0.9624722519190024,-0.7891732179751333,-0.43549332001526875,0.381212925433966,1.8059258644754386,-0.3405714198562416,-0.30263881253777125,-0.07732764381502766,0.19473540626726726,0.5258024699417733,-1.765364015412867,1.765364015412867,-0.03482232181485334,0.03482232181485334
298,Gen X,Tesla,-1.0257120803364255,2.3594023131129034,-0.8981370102066908,-1.1323171136946215,-0.13484859942540472,1.4710342301250607,-0.153597672563606,-0.4858240670112146,4.787982379047507,3.7909606210388893,3.0586424421799436,1.8248652471104645,1.4494857546692677,-1.283634409628049,-6.352661180244448,-7.2756408541735755,0.08519407522859734,0.04424183563212576,0.010266691522547958,-0.05234493107249455,-0.08735767131077646,1.001626341581388,-0.07452339955220166,-0.9271029420291863,-2.222604173488968,-1.651635497939083,-0.9082671165468512,1.7229978934684653,3.0595088945064384,-0.4860558431167337,-0.3911777904778656,-0.21036727327020066,0.25898061290381025,0.82862029396099,-0.6339345849238296,-0.5643646598393295,-0.13902727114976576,0.2793102674290744,1.0580162484838502,-1.2551118269209809,1.2551118269209809,0.8542969145206385,-0.8542969145206385
299,Gen X,Tesla,-0.4084950209039646,1.003259825470118,0.47272138055254564,-1.0719363407314635,-0.6912963752493904,1.568178661569985,0.11267446833335426,-0.9851065990411851,2.8943656565124773,2.322861788212111,2.217480256186541,1.6559746227446879,0.48902559931664635,-1.4840901907894217,-3.0622007114782255,-5.033417020704814,0.20133968596228546,0.11437195594842589,0.013555829117411322,-0.08240614950736375,-0.2468613215207589,0.2990506300313358,0.08575817208531622,-0.3848088021166518,-1.7983009928702658,-1.4633429995648473,-0.81499088330686,1.5486675830532137,2.5279672926887606,-1.2988088586760784,-1.044920655612703,-0.5522957711365435,0.7204099225407894,2.1756153628845354,-0.4530103334284213,-0.401778417073702,-0.09554304837307553,0.3070855352408892,0.6432462636343096,-0.6517373414167735,0.6517373414167735,0.3462944813538209,-0.3462944813538209
300,Gen X,VW,-1.0697626911170095,-0.7671509472802247,-0.5440149966623642,0.904369293856873,-0.8913277161234782,1.1916973496111827,2.021443567030757,-0.845253859315737,2.1183953823245174,1.8025811344548517,1.3620594519893077,0.5339908548879366,-0.29812652174147924,-1.0208219621227794,-1.2223134298861118,-3.275764909906242,0.1713395775966278,0.050421439117272704,0.006782824994372383,-0.0899259972820737,-0.13861784442619932,0.6455780112593499,0.09488023688353464,-0.7404582481428839,-2.4700461272437098,-1.7658681490842199,-1.0939648294061204,2.285269109401522,3.0446099963325297,-0.7799004309024976,-0.6337450491901888,-0.34863846848765356,0.44694178021186104,1.315342168368479,-0.6685519261832065,-0.5952022009670226,-0.16116358534403308,0.32641264376122203,1.09850506873304,-0.9042846213083374,0.9042846213083374,1.1242143401649096,-1.1242143401649096
301,Gen X,Tesla,-0.8832704461029485,-1.066205113166396,0.293553205646383,-0.8830839755054712,0.31152398014956106,0.5491269099818243,0.8180204080254132,0.8603350309716338,1.8407169845882847,1.6246224788850514,1.5563498606398425,0.8599507604937022,0.37969239608114247,-0.9451142917736219,-3.0608268488419617,-2.2553913400724417,0.18388538661554826,0.09389947509679558,0.030386192833099623,-0.1741799964082263,-0.13399105813721734,0.7921541516022901,0.11149331639423776,-0.9036474679965281,-3.1940947299609013,-2.2642392563188487,-1.3215790136878534,3.005784566643423,3.7741284333241794,-0.11833450627820308,-0.09719956551152861,-0.04855086523477532,0.059204266138127154,0.20488067088637976,-0.2622135946217036,-0.23162058070235694,-0.06080775921620657,0.1583936981334949,0.39624823640677226,-0.8099118685884031,0.8099118685884031,-1.3277784245886854,1.3277784245886854
302,Gen X,Tesla,-0.13318210246898965,-0.8536653315507841,-0.9927879049059437,-0.8346774647922834,-0.18118801986769395,4.279311474130193,-0.46875954177226586,-0.8150511087722315,3.88704689120247,3.3042368541867404,3.024495831670727,1.7121722727769146,0.8787846726349793,-1.2695091474862883,-4.2034530259946905,-7.333774348990852,0.1168859878174215,0.05391752038597447,-0.0002930785759483745,-0.041874394776782675,-0.12863603485066494,0.5192359144534259,-0.08183805452314785,-0.43739785993027813,-2.6396216047152254,-1.880545567513927,-1.2003742803354087,2.1014648183896645,3.619076634174892,-0.769413071055566,-0.6078151229905668,-0.3223985606639511,0.44303535205597,1.2565914026541138,-0.36951392250093856,-0.3244713584995737,-0.06918595451223947,0.1841339105257186,0.5790373249870332,-0.6070307456520668,0.6070307456520668,1.3642522915337754,-1.3642522915337754
303,Gen X,Toyota,-1.0155114393941014,0.41610490699989877,-1.0648644557069609,-1.096595228680289,-0.9822586526445498,4.749021446787407,-0.4461503816844472,-0.5597461956769577,1.7850446485634528,1.5682200437728353,1.289096781610226,0.6597251135768663,-0.0737897920666386,-1.335678217721811,-1.204471578210521,-2.688146999524411,0.2786934898901705,0.14948756775655875,0.03612544764256881,-0.1668912714140508,-0.2974152338752475,0.8881818423476449,-0.2478446053205441,-0.6403372370271003,-1.4470099925128608,-0.9825343843972814,-0.5342205138754763,1.086996166821646,1.8767687239639734,-0.5958049303081406,-0.49068787170810035,-0.2433003629865283,0.27161455232762766,1.0581786126751416,-0.3141915177422288,-0.2777745739095583,-0.07795189997206003,0.15402450181717314,0.5158934898066743,-0.8079548738804423,0.8079548738804423,0.1035913493365499,-0.1035913493365499
304,Gen X,Tesla,-1.0629618311761924,-0.12664405458958994,0.12475067001186257,-1.1701692681846514,-0.7067815223145177,2.89258364134223,-0.024016734730652134,0.07323909964151132,4.573107250313736,3.9177587818245816,3.1763713948393906,1.2389633090654781,0.7068891091628826,-0.4198566073522194,-5.698303943375454,-7.494929294478395,0.2106090389333064,0.09543635263156178,0.02797978802823936,-0.0764446596299726,-0.25758051996313486,0.35663094433131737,-0.23562978632162168,-0.12100115800969569,-1.7983554822087537,-1.3213315789835107,-0.7850281551593019,1.3167508359897369,2.5879643803618277,-0.6976094391337199,-0.5699366418381661,-0.2553595721139552,0.4196364043452796,1.1032692487405618,-0.4411570551689467,-0.38980907858670605,-0.0781304149350992,0.20581943364402744,0.7032771150467244,-0.7162282955112158,0.7162282955112158,-1.39695097107853,1.39695097107853
